customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8548-A988,Male,1,Yes,Yes,58,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,117.6363627219656,6799.205177342267,No
2864-A396,Female,0,Yes,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,29.54057814770649,1556.259844352869,No
3409-A562,Female,1,No,Yes,12,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),26.182486930548855,303.84325019085003,No
2461-C296,Female,0,No,Yes,41,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,67.81301613645101,2771.0218212942095,Yes
3268-C190,Male,1,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,47.4784920671866,2048.2513156131636,No
7554-D643,Female,1,Yes,No,66,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,71.89572842546585,4737.452346328439,No
3515-D493,Female,0,Yes,No,71,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),114.80296252940806,8159.458618077851,No
3316-C960,Female,1,No,No,19,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),30.92981465219913,571.9929002680374,Yes
7204-B363,Female,0,No,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),62.46747797122795,2866.9698089518342,No
2118-A569,Male,0,Yes,Yes,23,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),94.51058035241373,2169.8389166057486,No
1660-D878,Male,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,34.40445281500516,1732.0842564538216,No
9104-B581,Female,1,Yes,No,17,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,89.81645003882558,1527.493553422344,No
4970-D534,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),58.47016425192106,1289.259411766707,Yes
8416-B311,Female,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,80.6410057030804,0.0,No
5760-B565,Female,0,No,No,65,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),71.07412589627192,4628.332901899647,No
2897-C320,Female,1,No,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),63.53085976425719,253.5348313420169,Yes
9464-B348,Female,0,No,No,17,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,66.39297388901574,1111.1462415008975,No
5374-D915,Female,1,No,No,34,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),33.04817098760381,1130.643566170768,Yes
8255-C741,Female,0,Yes,Yes,24,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,61.885413639185444,1488.166842145409,No
5867-A752,Female,0,No,Yes,23,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,93.93384424355568,2157.0387152725584,Yes
3722-D227,Male,0,Yes,Yes,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),108.36349340861499,1296.9116755376958,No
3550-D642,Female,0,No,Yes,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),81.23195962480145,1613.9350922019582,Yes
2673-D120,Male,0,No,Yes,38,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,101.39421034134475,3864.5661160394934,No
6353-B890,Male,0,Yes,Yes,33,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),69.25974898904681,2292.8420622246817,No
2666-D247,Female,0,No,No,18,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),39.97445978294782,708.9562530483091,No
7172-A407,Female,0,No,Yes,27,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,91.00693365979365,2457.693331363919,No
4954-B261,Male,0,Yes,Yes,10,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,88.78583879292673,880.7661162155246,Yes
9252-A555,Male,0,No,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.980660194631316,898.3172845873801,Yes
8238-B975,Female,0,No,No,34,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),66.43888834896006,2274.4765762344696,No
7609-C589,Male,0,No,No,56,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),112.39258317148581,6290.447351706333,No
9664-C632,Female,0,Yes,Yes,27,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,117.1779885613956,3155.3953345307928,No
1493-C181,Female,0,No,Yes,65,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),64.17056723426191,4159.184567951326,No
7999-C621,Male,1,Yes,Yes,64,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,90.78971358833284,5808.126796304585,Yes
3970-D362,Female,0,Yes,Yes,72,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),20.023209669380993,1420.4700907961103,No
8824-A291,Male,1,Yes,Yes,21,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,45.19253688140128,947.5204915018066,No
1761-B125,Female,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),90.78742640260438,4551.479794384893,No
2806-C607,Female,1,No,No,8,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),83.87614378387526,680.2820059571355,Yes
6664-B328,Male,0,No,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),84.63700371884643,5929.408731009306,No
6154-A555,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),88.24776956011218,3112.7223439004774,No
4659-C601,Female,1,No,Yes,53,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),61.399039501361266,3256.7115058881313,No
1760-C124,Female,0,No,Yes,37,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Mailed check,112.50830176551943,4153.694250860797,No
2055-C111,Male,0,No,No,65,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),55.047706197341995,3586.447861825709,No
4675-A534,Female,0,No,Yes,42,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,108.90975727876517,4575.557049745828,No
6957-D295,Male,0,No,No,4,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),24.309760509019533,97.63841787497782,No
5228-A185,Male,1,No,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),103.59356553262545,3732.3256581291525,No
2830-C423,Male,1,Yes,Yes,57,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,48.7300626539957,2773.6521065556367,No
2203-D737,Female,0,No,Yes,62,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),84.55598794399799,5261.162543748309,No
3810-A204,Male,0,Yes,No,50,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),23.77543484574732,1172.4910800161024,Yes
5673-C874,Female,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),26.294701252245027,1875.0847032354793,No
7192-D244,Male,1,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),23.977553622221148,1008.3880433857652,No
8507-B954,Female,0,No,Yes,66,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,66.98241731940493,4425.393331714689,Yes
2377-C901,Female,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),60.07720335457775,3961.2929717131556,No
6024-B677,Male,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),50.32504905026408,3235.942687409568,No
6756-C186,Male,1,No,Yes,61,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,63.068644053590056,3856.0320638959174,No
6672-B797,Male,0,No,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,49.7647780144851,3077.7147338948175,Yes
4937-D946,Female,0,Yes,Yes,29,Yes,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,105.83417536433409,3080.38689236676,No
6897-C141,Female,0,No,No,37,Yes,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.81174185898868,2771.0363279419953,No
2116-A826,Female,1,No,No,50,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),49.427280504643676,2465.5281133839712,No
5027-A725,Male,1,No,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),63.94598280555836,2349.0754984349255,No
6064-D903,Male,0,No,Yes,66,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,105.39892225715371,6964.016632841601,No
6938-A986,Male,0,Yes,Yes,47,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),59.366724374166964,2782.99548529014,No
4397-B435,Male,1,No,Yes,11,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),61.18088151900012,678.2562303162689,No
5853-B176,Male,0,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),52.188530536353355,1006.2000437526845,No
8933-A361,Female,0,No,Yes,71,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),44.42682315652615,3146.1921092522516,No
7474-D870,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),65.66125733305024,79.10822464447416,Yes
2843-B736,Female,0,Yes,No,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),92.27709477420618,4971.4747347844395,No
5349-C932,Male,0,No,No,5,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.23157182107095,290.98832638882374,Yes
4818-B861,Male,0,No,Yes,61,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,41.04198859754165,2521.768390349285,No
1331-B444,Male,0,No,No,48,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),84.58011330261394,4068.843060552284,No
7890-D767,Male,1,Yes,Yes,53,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.51026136289819,5278.428347309307,No
7025-C412,Male,0,No,No,9,Yes,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),20.441595492924503,192.87906348494784,No
6113-D933,Female,0,Yes,Yes,23,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),81.80787857264056,1878.2138784117005,No
3865-B627,Male,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),108.79313249569944,3032.930170782842,No
7185-A721,Female,0,No,Yes,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),27.135089461221305,128.27693620006477,Yes
1277-D118,Female,0,Yes,No,57,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),108.62545084370811,6214.534844297211,Yes
1065-C684,Female,0,Yes,No,56,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,30.084752947592833,1673.1014310123708,No
9594-D921,Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,118.43168501760981,246.4555536766551,Yes
7255-B506,Male,0,No,Yes,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,69.68115088784984,1601.556645692227,No
5692-C138,Male,0,No,Yes,18,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,91.61290137263494,1645.460704790901,Yes
5419-A513,Male,0,No,Yes,8,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,24.55939631817312,213.36487743695395,Yes
9620-C829,Male,0,No,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,28.548867621070634,828.8445322486829,No
8032-A711,Male,0,Yes,Yes,43,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,115.0617984376592,4956.984271526979,No
4378-B492,Female,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),117.59798197073805,6139.0854151616495,No
7347-B585,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),46.102317187302816,3086.7646243633485,No
5541-A279,Male,0,Yes,Yes,59,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,52.612964326485404,3108.9001385474817,No
9533-A542,Female,0,No,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),19.252622466260263,430.6030087616545,No
1264-A761,Male,0,No,No,60,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,114.32955015563098,6856.550014820514,No
2434-B307,Male,1,Yes,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,110.47329291628846,667.7602873093529,Yes
6097-A845,Female,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),29.903393080229417,1297.125746738672,No
6692-C365,Male,0,No,Yes,54,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,54.93860867988779,2974.5104538830365,Yes
7461-A477,Female,1,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,115.39877737483165,4386.322991050197,No
5549-C990,Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Mailed check,30.891763393350224,1762.888942374019,No
5926-C188,Male,0,Yes,Yes,4,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),106.06009737844614,409.7796842147685,Yes
7065-A231,Female,1,No,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,38.520462583897285,1597.684890002005,No
5967-C659,Male,0,No,Yes,13,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),25.11702393523263,316.97368087607543,No
5677-C465,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),32.53893102845285,857.6900763622951,Yes
5276-C325,Male,0,Yes,Yes,15,Yes,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,89.59177308039327,1331.6155777486167,No
8640-C980,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,32.0488701084751,22.41486534074927,No
6712-C321,Female,0,No,No,18,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),18.625856985973314,342.0658354031537,Yes
9245-C962,Female,0,Yes,No,22,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,96.207194068938,2132.1010390117694,Yes
1442-A679,Female,0,No,Yes,40,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,84.12785753140868,3371.6213611089065,No
8953-B459,Female,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,106.50440993137121,1388.1231679013647,No
8058-C730,Female,0,No,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),76.30716312597917,3496.5231391051534,Yes
3939-A745,Female,1,No,No,62,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,22.830042754422912,1394.1837124768135,No
2031-A662,Female,0,No,Yes,7,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,20.419269651857327,138.61066091960453,Yes
1340-D892,Female,0,Yes,Yes,26,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),97.17329073969782,2528.05104020912,No
8862-D348,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,107.6874509251218,4199.292573061073,No
1234-C192,Female,0,No,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,98.6790271038292,2686.442057666818,No
2291-A731,Male,0,No,No,67,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,55.84070604468614,3725.9063482159204,No
9720-A221,Female,0,No,Yes,60,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),84.78801200052118,5084.233872193395,No
3939-B898,Male,0,No,No,37,Yes,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,26.068547181730743,981.2398108274047,No
6435-B372,Male,1,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),90.43278086800265,2086.462000867306,No
8972-B829,Male,0,Yes,No,27,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Mailed check,43.33381763492501,1159.0702987370062,No
3800-B563,Male,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),112.14786043348882,4463.763511608781,No
3775-A515,Female,0,No,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,52.1896869142864,883.2966321737989,No
8383-D878,Male,0,No,Yes,48,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,52.34875017124634,2502.6232475537104,No
5997-C646,Male,1,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),47.02571606299122,1171.19333633547,No
6920-B264,Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),81.91789952653544,186.70933155472486,No
6644-B840,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),27.985798432963037,1025.348853679362,No
2369-B547,Male,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),23.626685103188642,300.6787257078777,No
2536-C316,Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),88.21057861730162,9.135590414836914,No
6153-C365,Female,0,No,No,10,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),113.28383479474377,1135.7817631820087,No
8991-D776,Female,0,Yes,Yes,39,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,92.99446831165912,3641.772134968567,No
9592-D823,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),43.36089447326079,138.26945228576866,No
3329-D822,Female,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,54.64665506327194,1796.4378436795591,Yes
8545-C367,Female,0,No,Yes,64,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,38.6894286644202,2481.2704933920963,No
1569-A645,Female,1,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),87.00140708275569,4786.2415759671785,No
3822-A646,Female,1,No,No,9,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),42.10334803184621,361.3295418305543,No
1270-A573,Female,0,No,Yes,70,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),75.66567689115924,5318.217961900959,Yes
9930-A333,Female,1,Yes,Yes,63,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,102.61654259744239,6454.240903002855,No
9250-C946,Male,0,No,No,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,70.14921287356114,840.7146554742765,No
5858-B279,Female,0,Yes,Yes,21,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,77.89525633794901,1631.0808974243098,Yes
9910-D248,Male,0,No,No,55,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,115.54742730522304,6356.276396022555,No
1120-A704,Male,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,50.32991979542546,3223.0454514815847,No
3303-B963,Female,1,Yes,Yes,12,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,98.39077980282086,1186.475308565642,No
9991-A158,Female,0,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),87.27438357180408,0.0,No
8236-B487,Female,0,Yes,No,37,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,29.62316205011775,1106.878882422065,No
2109-B326,Female,0,No,Yes,57,Yes,No phone service,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,117.72020549202925,6703.262357426299,No
9177-B283,Male,0,Yes,Yes,24,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),87.55267920026473,2095.9466878336516,Yes
6911-B417,Male,0,Yes,No,41,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),19.65095749532482,788.4886094806584,No
6828-C392,Female,0,Yes,Yes,32,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,90.84616736269687,2909.3767077909515,No
7436-A998,Male,0,Yes,Yes,56,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.70616241517,1790.7445430549208,No
8614-C791,Female,0,No,Yes,36,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),47.72767234519981,1715.715316382942,No
9150-D511,Male,0,Yes,Yes,56,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,53.261544238654544,3000.2961773092547,No
8675-B885,Male,0,No,No,61,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,49.381490316739416,3001.368868370583,No
6539-A253,Female,0,No,Yes,2,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,93.06714185724742,172.5573783631018,Yes
2151-A667,Female,1,No,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,93.9531422486376,2738.526594944109,No
7302-C669,Male,0,Yes,Yes,66,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Mailed check,71.36116085328494,4708.14535927838,No
5747-D719,Female,0,No,Yes,62,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,75.23540001168678,4654.852691019022,Yes
9402-C685,Male,0,Yes,No,22,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,49.76769157183851,1097.517628910407,No
3507-D456,Female,0,Yes,No,71,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,20.581955580397352,1464.6450182616536,No
8494-D281,Female,0,Yes,No,72,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),53.5977613886503,3868.491240920067,No
4705-B814,Female,1,No,Yes,65,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,19.196891683206783,1244.4889948918149,Yes
5038-A813,Female,0,Yes,No,60,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),105.16132168085322,6296.118457656845,Yes
8260-A967,Female,1,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,82.64771834053423,79.91247278394194,Yes
9879-B822,Female,1,No,Yes,26,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,116.66679378165907,3033.1397905740196,No
2207-C884,Female,1,No,Yes,47,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),36.633348051943294,1733.031541258206,No
3696-A452,Male,0,No,No,62,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),84.36153308019772,5215.330042645143,No
8073-A364,Female,1,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),37.13631196456869,144.77987683134413,Yes
